countryName,indicatorName,dataYear,dataValue,displayValue,dataPR,dataSE
"Central African Republic","Health Expenditures","2011","1.84","1.84","0.408163265306122",""
"Central African Republic","Health Expenditures","2012","1.77","1.77","0.352941176470588",""
"Central African Republic","Health Expenditures","2013","1.91","1.91","0.411764705882353",""
"Central African Republic","Health Expenditures","2014","2.06","2.06","0.490196078431373",""
"Central African Republic","Immunization Rates","2010","49","49.0","0.0384615384615385",""
"Central African Republic","Immunization Rates","2011","48","48.0","0.0377358490566038",""
"Central African Republic","Immunization Rates","2012","48","48.0","0.0188679245283019",""
"Central African Republic","Immunization Rates","2013","24","24.0","0",""
"Central African Republic","Immunization Rates","2014","48","48.0","0.0377358490566038",""
"Central African Republic","Immunization Rates","2015","48","48.0","0.0566037735849057",""
"Central African Republic","Inflation","2010","1.5","1.5","0.8",""
"Central African Republic","Inflation","2011","1.2","1.2","1",""
"Central African Republic","Inflation","2012","5.9","5.9","0.58",""
"Central African Republic","Inflation","2013","6.6","6.6","0.42",""
"Central African Republic","Inflation","2014","11.6","11.6","0.0600000000000001",""
"Central African Republic","Inflation","2015","4.5","4.5","0.56",""
"Central African Republic","Land Rights and Access","2012","0.5455769","0.55","",""
"Central African Republic","Land Rights and Access","2013","0.5019152","0.5","",""
"Central African Republic","Land Rights and Access","2014","0.3685758","0.37","",""
"Central African Republic","Land Rights and Access","2015","0.3687618","0.37","",""
"Central African Republic","Land Rights and Access","2016","0.368337957670364","0.37","0.0392156862745098",""
"Central African Republic","Natural Resource Protection","2011","14.892618156","14.9","0.113207547169811",""
"Central African Republic","Natural Resource Protection","2012","100","100","1",""
"Central African Republic","Natural Resource Protection","2013","100","100","1",""
"Central African Republic","Natural Resource Protection","2014","100","100","1",""
"Central African Republic","Natural Resource Protection","2015","100","100","1",""
"Central African Republic","Natural Resource Protection","2016","100","100","1",""
"Central African Republic","Political Rights","2010","15","15","0.480769230769231",""
"Central African Republic","Political Rights","2011","17","17","0.5",""
"Central African Republic","Political Rights","2012","16","16","0.547169811320755",""
"Central African Republic","Political Rights","2013","0","0","0.0188679245283019",""
"Central African Republic","Political Rights","2014","0","0","0.0188679245283019",""
"Central African Republic","Political Rights","2015","1","1","0.0566037735849057",""
"Central African Republic","Primary Education Expenditures","2011","0.6","0.64","0.0606060606060606",""
"Central African Republic","Primary Education Expenditures","2012","0.6","0.64","0.0540540540540541",""
"Central African Republic","Primary Education Expenditures","2013","0.6","0.64","0.0263157894736842",""
"Central African Republic","Primary Education Expenditures","2014","0.6","0.64","0.0263157894736842",""
"Central African Republic","Primary Education Expenditures","2015","0.6","0.64","0.0263157894736842",""
"Central African Republic","Regulatory Quality","2010","-0.33","-0.33","0.192307692307692","0.1690328121185303"
"Central African Republic","Regulatory Quality","2011","-0.38","-0.38","0.188679245283019","0.1668993234634399"
"Central African Republic","Regulatory Quality","2012","-0.28","-0.28","0.226415094339623","0.1866337656974793"
"Central African Republic","Regulatory Quality","2013","-0.35","-0.35","0.226415094339623","0.1816853731870651"
"Central African Republic","Regulatory Quality","2014","-0.55","-0.55","0.169811320754717","0.1871447414159775"
"Central African Republic","Regulatory Quality","2015","-0.62","-0.62","0.132075471698113","0.1816143542528153"
"Central African Republic","Rule of Law","2010","-0.37","-0.37","0.211538461538462","0.1486842632293701"
"Central African Republic","Rule of Law","2011","-0.34","-0.34","0.245283018867925","0.1428352147340775"
"Central African Republic","Rule of Law","2012","-0.54","-0.54","0.113207547169811","0.1474593132734299"
"Central African Republic","Rule of Law","2013","-0.91","-0.91","0.0188679245283019","0.1438720226287842"
"Central African Republic","Rule of Law","2014","-0.88","-0.88","0.0377358490566038","0.1530313640832901"
"Central African Republic","Rule of Law","2015","-0.89","-0.89","0.0377358490566038","0.1527633517980576"
"Central African Republic","Trade Policy","2012","57.8","57.8","",""
"Central African Republic","Trade Policy","2013","51.8","51.8","",""
"Central African Republic","Trade Policy","2014","52.4","52.4","",""
"Central African Republic","Trade Policy","2015","52.2","52.2","",""
"Central African Republic","Trade Policy","2016","55.2","55.2","0.122448979591837",""
"Chad","Access to Credit ","2012","24","24","",""
"Chad","Access to Credit ","2013","24","24","",""
"Chad","Access to Credit ","2014","24","24","",""
"Chad","Access to Credit ","2015","24","24","",""
"Chad","Access to Credit ","2016","24","24","0.5",""
"Chad","Business Start-Up ","2012","0.6044603","0.604","",""
"Chad","Business Start-Up ","2013","0.6035433","0.604","",""
"Chad","Business Start-Up ","2014","0.4875123","0.488","",""
"Chad","Business Start-Up ","2015","0.5649239","0.565","",""
"Chad","Business Start-Up ","2016","0.681198090635547","0.681","0.0769230769230769",""
"Chad","Child Health","2011","24.82601690","24.8","0",""
"Chad","Child Health","2012","24.82601690","24.8","0",""
"Chad","Child Health","2013","24.82601690","24.8","0",""
"Chad","Child Health","2014","24.82601690","24.8","0",""
"Chad","Child Health","2015","24.82601690","24.8","0",""
"Chad","Child Health","2016","24.82601690","24.8","0",""
"Chad","Civil Liberties","2010","16","16","0.211538461538462",""
"Chad","Civil Liberties","2011","16","16","0.245283018867925",""
"Chad","Civil Liberties","2012","16","16","0.169811320754717",""
"Chad","Civil Liberties","2013","16","16","0.207547169811321",""
"Chad","Civil Liberties","2014","16","16","0.226415094339623",""
"Chad","Civil Liberties","2015","16","16","0.283018867924528",""
"Chad","Control of Corruption","2010","-0.53","-0.53","0.0754716981132075","0.1799245476722717"
"Chad","Control of Corruption","2011","-0.39","-0.39","0.132075471698113","0.1769887655973434"
"Chad","Control of Corruption","2012","-0.34","-0.34","0.169811320754717","0.1896381825208664"
"Chad","Control of Corruption","2013","-0.43","-0.43","0.150943396226415","0.1857203692197800"
"Chad","Control of Corruption","2014","-0.36","-0.36","0.207547169811321","0.1846418827772141"
"Chad","Control of Corruption","2015","-0.48","-0.48","0.169811320754717","0.1771184951066971"
"Chad","Fiscal Policy","2010","-3.25066666666667","-3.3","0.4",""
"Chad","Fiscal Policy","2011","-3.662","-3.7","0.352941176470588",""
"Chad","Fiscal Policy","2012","-0.431","-0.4","0.843137254901961",""
"Chad","Fiscal Policy","2013","0.265333333333333","0.3","0.9",""
"Chad","Fiscal Policy","2014","-1.932","-1.9","0.68",""
"Chad","Fiscal Policy","2015","-3.737","-3.7","0.42",""
"Chad","Freedom of Information","2012","75","75","",""
"Chad","Freedom of Information","2013","76","76","",""
"Chad","Freedom of Information","2014","75","75","",""
"Chad","Freedom of Information","2015","74","74","",""
"Chad","Freedom of Information","2016","74","74","0.283018867924528",""
"Chad","Gender in the Economy","2010","3","3","0.324324324324324",""
"Chad","Gender in the Economy","2011","3","3","0.315789473684211",""
"Chad","Gender in the Economy","2012","3","3","0.315789473684211",""
"Chad","Gender in the Economy","2013","3","3","0.282051282051282",""
"Chad","Gender in the Economy","2014","3","3","0.282051282051282",""
"Chad","Gender in the Economy","2015","3","3","0.254901960784314",""
"Chad","Gender in the Economy","2016","3","3","0.254901960784314",""
"Chad","Girls' Pri Edu Completion Rate (LIC only)","2011","26.2","26.2","0",""
"Chad","Girls' Pri Edu Completion Rate (LIC only)","2012","26.6","26.6","0",""
"Chad","Girls' Pri Edu Completion Rate (LIC only)","2013","29.6","29.6","0.0208333333333333",""
"Chad","Girls' Pri Edu Completion Rate (LIC only)","2014","29.6","29.6","0.0204081632653061",""
"Chad","Girls' Pri Edu Completion Rate (LIC only)","2015","29.6","29.6","0.0204081632653061",""
"Chad","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","17.1","17.1","0.0681818181818182",""
"Chad","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","17.2","17.2","0.0666666666666667",""
"Chad","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","17.2","17.2","0.0444444444444444",""
"Chad","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","17.2","17.2","0.0434782608695652",""
"Chad","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","17.2","17.2","0.0434782608695652",""
"Chad","Government Effectiveness","2010","-0.52","-0.52","0.153846153846154","0.19990380108356480"
"Chad","Government Effectiveness","2011","-0.46","-0.46","0.226415094339623","0.19853940606117250"
"Chad","Government Effectiveness","2012","-0.53","-0.53","0.132075471698113","0.19737227261066440"
"Chad","Government Effectiveness","2013","-0.46","-0.46","0.245283018867925","0.17559421062469480"
"Chad","Government Effectiveness","2014","-0.58","-0.58","0.188679245283019","0.18764492869377140"
"Chad","Government Effectiveness","2015","-0.52","-0.52","0.226415094339623","0.18358033895492550"
"Chad","Health Expenditures","2009","1.23","1.23","0.0816326530612245",""
"Chad","Health Expenditures","2010","1.19","1.19","0.102040816326531",""
"Chad","Health Expenditures","2011","1.53","1.53","0.26530612244898",""
"Chad","Health Expenditures","2012","1.42","1.42","0.215686274509804",""
"Chad","Health Expenditures","2013","1.77","1.77","0.333333333333333",""
"Chad","Health Expenditures","2014","1.98","1.98","0.431372549019608",""
"Chad","Immunization Rates","2010","42.5","42.5","0",""
"Chad","Immunization Rates","2011","43.5","43.5","0",""
"Chad","Immunization Rates","2012","54.5","54.5","0.0566037735849057",""
"Chad","Immunization Rates","2013","53.5","53.5","0.0754716981132075",""
"Chad","Immunization Rates","2014","50","50.0","0.0754716981132075",""
"Chad","Immunization Rates","2015","58.5","58.5","0.132075471698113",""
"Chad","Inflation","2010","-2.1","-2.1","0.98",""
"Chad","Inflation","2011","1.9","1.9","0.979591836734694",""
"Chad","Inflation","2012","7.7","7.7","0.32",""
"Chad","Inflation","2013","0.2","0.2","0.96",""
"Chad","Inflation","2014","1.7","1.7","0.76",""
"Chad","Inflation","2015","3.7","3.7","0.6",""
"Chad","Land Rights and Access","2012","0.4810358","0.48","",""
"Chad","Land Rights and Access","2013","0.4836159","0.48","",""
"Chad","Land Rights and Access","2014","0.4463128","0.45","",""
"Chad","Land Rights and Access","2015","0.5046172","0.5","",""
"Chad","Land Rights and Access","2016","0.503415542864444","0.5","0.117647058823529",""
"Chad","Natural Resource Protection","2011","77.375835123","77.4","0.528301886792453",""
"Chad","Natural Resource Protection","2012","68.088783067","68.1","0.509433962264151",""
"Chad","Natural Resource Protection","2013","68.088783067","68.1","0.509433962264151",""
"Chad","Natural Resource Protection","2014","68.088783067","68.1","0.509433962264151",""
"Chad","Natural Resource Protection","2015","68.088783067","68.1","0.509433962264151",""
"Chad","Natural Resource Protection","2016","68.088783067","68.1","0.509433962264151",""
"Chad","Political Rights","2010","5","5","0.134615384615385",""
"Chad","Political Rights","2011","5","5","0.132075471698113",""
"Chad","Political Rights","2012","5","5","0.113207547169811",""
"Chad","Political Rights","2013","5","5","0.132075471698113",""
"Chad","Political Rights","2014","5","5","0.150943396226415",""
"Chad","Political Rights","2015","4","4","0.169811320754717",""
"Chad","Primary Education Expenditures","2011","0.9","0.92","0.0909090909090909",""
"Chad","Primary Education Expenditures","2012","0.9","0.92","0.135135135135135",""
"Chad","Primary Education Expenditures","2013","0.9","0.92","0.105263157894737",""
"Chad","Primary Education Expenditures","2014","0.9","0.92","0.105263157894737",""
"Chad","Primary Education Expenditures","2015","0.9","0.92","0.105263157894737",""
"Chad","Regulatory Quality","2010","-0.23","-0.23","0.288461538461538","0.1665138453245163"
"Chad","Regulatory Quality","2011","-0.21","-0.21","0.30188679245283","0.1642275303602219"
"Chad","Regulatory Quality","2012","-0.27","-0.27","0.245283018867925","0.1837582588195801"
"Chad","Regulatory Quality","2013","-0.17","-0.17","0.320754716981132","0.1793933212757111"
"Chad","Regulatory Quality","2014","-0.33","-0.33","0.207547169811321","0.1850614696741104"
"Chad","Regulatory Quality","2015","-0.38","-0.38","0.207547169811321","0.1785946637392044"
"Chad","Rule of Law","2010","-0.56","-0.56","0.115384615384615","0.1438174247741699"
"Chad","Rule of Law","2011","-0.52","-0.52","0.0943396226415094","0.1385965794324875"
"Chad","Rule of Law","2012","-0.55","-0.55","0.0943396226415094","0.1428171396255493"
"Chad","Rule of Law","2013","-0.46","-0.46","0.169811320754717","0.1389638632535934"
"Chad","Rule of Law","2014","-0.26","-0.26","0.30188679245283","0.1471372097730637"
"Chad","Rule of Law","2015","-0.33","-0.33","0.30188679245283","0.1472009718418121"
"Chad","Trade Policy","2012","55.6","55.6","",""
"Chad","Trade Policy","2013","55.2","55.2","",""
"Chad","Trade Policy","2014","55.2","55.2","",""
"Chad","Trade Policy","2015","49.8","49.8","",""
"Chad","Trade Policy","2016","54.74","54.7","0.0816326530612245",""
"Comoros","Access to Credit ","2012","24","24","",""
"Comoros","Access to Credit ","2013","24","24","",""
"Comoros","Access to Credit ","2014","24","24","",""
"Comoros","Access to Credit ","2015","36","36","",""
"Comoros","Access to Credit ","2016","36","36","0.634615384615385",""
"Comoros","Business Start-Up ","2012","0.7241842","0.724","",""
"Comoros","Business Start-Up ","2013","0.804284","0.804","",""
"Comoros","Business Start-Up ","2014","0.7185349","0.719","",""
"Comoros","Business Start-Up ","2015","0.7704667","0.77","",""
"Comoros","Business Start-Up ","2016","0.85193553201815","0.852","0.25",""
"Comoros","Child Health","2011","66.33665318","66.3","0.711538461538462",""
"Comoros","Child Health","2012","66.33665318","66.3","0.711538461538462",""
"Comoros","Child Health","2013","66.33665318","66.3","0.711538461538462",""
"Comoros","Child Health","2014","66.33665318","66.3","0.711538461538462",""
"Comoros","Child Health","2015","66.33665318","66.3","0.711538461538462",""
