id,title,description,attribution,"data_fields.Publisher","data_fields.tags","data.data_organization","data.data_filename"
"0d596c50-1747-4293-9f88-fc5f1fa9f2da","SF Development Pipeline 2015 Q2","Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Department of Building Inspection's Permit Tracking and the Planning Department's Project & Permit Tracking System, processed quarterly.","SF Development Pipeline 2015 Q2 (https://catalog.data.gov/dataset/0d596c50-1747-4293-9f88-fc5f1fa9f2da) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""commercial"",""development"",""housing"",""residential""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""457b8336fdec7957946c33e19d3f9ff8bd01bdc9367db95d15069d3a76169375.text.csv"",""4fc65e973fb62636b912a4767788e2a5b2587052018fe307862a6d97ed2eaab6.application.rdf+xml"",""729be73b964ea3923aa62fb8e00d2bdc0ecccc5b3f94f18e078c9c0d8eb0cafa.application.json"",""c7b45b4921f78d94261210db56db4f89c3c1dbb78bca549e032c2d0c896f7207.text.xml""]"
"0d648756-a202-4c9f-99dd-eb427632b9e6","National Register Historic Districts","Districts that are either listed or determined eligible to be listed on the National Register by San Francisco Planning Department preservation staff.","National Register Historic Districts (https://catalog.data.gov/dataset/0d648756-a202-4c9f-99dd-eb427632b9e6) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[]","[""City of San Francisco"",""City of San Francisco""]","[""31a9534d71cd820e917ac39e671a2bb2a211e2b032618257830caa7e3eb36be4.application.json"",""3beb490184b292954d6ddcba7b738000e1e40d9a750c476cd733cf2f40aec112.text.csv""]"
"0d73cf23-da05-4403-8d15-4462322e3b8f","Historic Zoning Districts - Jan 2015","Zoning Districts from Jan 2015.  Part of the San Francisco Planning Code.  Data is a zipped GIS shapefile.","Historic Zoning Districts - Jan 2015 (https://catalog.data.gov/dataset/0d73cf23-da05-4403-8d15-4462322e3b8f) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""planning"",""shapefile"",""zoning""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""3f49033c56895a57117eea58d8c316b3521a5760c8a75216f15246f77612458a.text.csv"",""8eb25f3a9bab1c2f6abe6767b2cc30db5176c29f705273869357f2d32d5c14f9.application.rdf+xml"",""e6f3d118d395eab6d453e7df6935923a3d31bc3f58551ff7a1823daf78a531bb.application.json"",""3ffe703f3172d09a58bda8ce1a1ef3552272c4b336b90b4f02e2ca9c9de5608b.text.xml""]"
"0d86521d-93c3-4ab6-9ad2-dea5b8eed431","Language Assistance Program February 2016","Each person who files bankruptcy is required to attend a meeting of creditors and respond to questions under oath from the trustee and creditors. The meetings are held nationwide. In those locations where the room is controlled by the USTP, if a participant (debtor or creditor) has limited English proficiency, an interpreter is provided free of charge via a conference phone. The number and type of languages interpreted, along with the location where the service was provided, is collected monthly by the USTP for oversight, billing, and statistical purposes. Data are provided in delimited text files. Each entry represents one interpreting session, which may include more than one case.","Language Assistance Program February 2016 (https://catalog.data.gov/dataset/0d86521d-93c3-4ab6-9ad2-dea5b8eed431) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Executive Office for United States Trustees","section-24-information-and-communications","Department of Justice","5d77768d68fca4906a87bc0f2bc3448fae889165ac560b531f4d3077d98b9a0d.text.csv"
"0dd54ca5-7c23-46bb-85bd-b77bea41b146","Police Calls for Service 01012005 to 12312015","Incidents reported to the Hartford Police Department by 911, Citizens, and Police Officers","Police Calls for Service 01012005 to 12312015 (https://catalog.data.gov/dataset/0dd54ca5-7c23-46bb-85bd-b77bea41b146) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.hartford.gov","[""911"",""city-of-hartford"",""hartford"",""police""]","[""City of Hartford"",""City of Hartford"",""City of Hartford"",""City of Hartford""]","[""be65c5636d69e9acec0af7241b1ba596e5727f61118d0cb4d9eea423dccf682b.text.csv"",""e4595b3768087198e0bfb9c8332afb632e270d07baa5ccb0d4911707c7d1ab8e.application.rdf+xml"",""c59771f0d81dde8ddfc1f24aaeefc567ad60f732a9fef6090f898064c2862868.application.json"",""e90de1e63cec432fc4c8ee42a44a53aaf8b3788fd47beccc3504efce437e63a6.text.xml""]"
"0ddc2e22-cda9-44a6-ac5b-619c533edc31","SMES Vegetation Line Intercept Data","This is data for perennial plant vegetation canopy cover measured from all SMES study plots, fall 1995. The purpose of this data is to provide ground-truth data for comparison with low-level aerial photographs of each study plot. Three, 29 meter lines were measured along three of six rows of the permanent vegetation measurement quadrats. Each line was measured at 10cm resolution for intercepts of perennial plant live canopy cover, and for bare ground. 10cm resolution is comparable to the resolution of the aerial photos. All plants were identified to the species level. These line-intercept measurements are taken once every ten years, at the same time that low-level aerial photographs are taken. These data will be compared to both decadal air photos, and annual measures of vegetation from one-meter2 quadrats on each plot to provide information on vegetation change over time relative to the various animal exclosure treatments.","SMES Vegetation Line Intercept Data (https://catalog.data.gov/dataset/0ddc2e22-cda9-44a6-ac5b-619c533edc31) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","USDA NAL","[""biota"",""climatologymeteorologyatmosphere"",""environment"",""farming"",""geoscientificinformation"",""iso-metadata"",""np216""]","Department of Agriculture","7c9bbf21459a35f1026578ed83c0133c542f86ad6ca7b3b68976fc446e83e20e.text.csv"
"0dee8750-6d20-40c9-8f8b-df8129bdfe74","Commuter Shuttle Stops","A. SUMMARY This feature class shows the location of all designated Commuter Shuttle Program stops.

B. METHODOLOGY  Tracks the current and historical Commuter Shuttle Program stop network, which is frequently adjusted by the SFMTA Board.

C. UPDATE FREQUENCY  Points added when new stops are created.

D. OTHER CRITICAL INFO  Updated whenever stops are changed, on average every one to two months. Historical stops need to be re-added.","Commuter Shuttle Stops (https://catalog.data.gov/dataset/0dee8750-6d20-40c9-8f8b-df8129bdfe74) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org",shuttles,"[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""84b71a94ce5ec95aa4b436db91cfd7b0c9804b1df2a8c4a8182c9fb990e5a0fb.text.csv"",""6cf7ac509b0a90452c29f10f1cddfcf170e32e1f322efe9b34db5b59f89908bc.application.rdf+xml"",""a7904e1f85de00f0089ebf2684ed3f62734fe973c1cd0118d5dd82f783576490.application.json"",""b26c7e69dbc576b67b0174ab0196de877626ebababf66c06262872adf71735b7.text.xml""]"
"0e1f4a06-8f81-4674-844c-66e95ef066c2","NPP Study: Annual ground-based photographs of 15 NPP sites beginning 1996","Beginning in 1996, annual photos are taken from each of the 4 corners of each of the 15 70-meter x 70-meter NPP sites between August and November depending on other research activity constraints. The plots were established in early months of 1989. From 1996-2002 photos were taken using 35mm color slide film. Beginning in 2003, digital photos were taken in JPG format. Occasionally, supplemental photos may be taken at the same time that provide additional habitat information at the landscape, patch, or plant species level","NPP Study: Annual ground-based photographs of 15 NPP sites beginning 1996 (https://catalog.data.gov/dataset/0e1f4a06-8f81-4674-844c-66e95ef066c2) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","USDA NAL","[""biota"",""climatologymeteorologyatmosphere"",""environment"",""farming"",""geoscientificinformation"",""iso-metadata"",""np216""]","Department of Agriculture","2ea75d4327462c1dc4627d2a372b516391bf09a8a160d88698cdd474921d05fa.text.csv"
"0e96379c-faa5-4228-a785-2fab12b8d8b2","Ethics Commission Enforcement Summaries","Ethics Commission Enforcement Summaries","Ethics Commission Enforcement Summaries (https://catalog.data.gov/dataset/0e96379c-faa5-4228-a785-2fab12b8d8b2) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","ethics-enforcement-complaints-sunshine","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""d36872596d3c8c3a10b02b2ceeaadc684331a19ffb48d15a2c6cec436fd7c655.text.csv"",""1d6ffd253b05cb900ec0db4b5dcb89c1a7e5a3eeddbf4aec81cfa51edfe4a7f5.application.rdf+xml"",""c87517336fac060a777156f67367fa3554b83d5f3cf232def30c0432746603b8.application.json"",""01858ac41a9a4c3c4e5e004b01c202bcd04958aff398df3eb03d113d72b47287.text.xml""]"
"0e9683c7-5797-4df1-b7a7-ca36f6a97bca","Certified Disadvantaged Business Enterprise (DBE) Directory","This is the City of New Orleans State and Local DBE directory data as of 11/11/19. Only firms identified from either this list or the state directory search here: http://www8.dotd.la.gov/UCP/UCPSearch.aspx are counted toward the DBE participation goal for companies granted procurement opportunities with the City of New Orleans. Recently certified DBE firms should allow 30 calendar days upon approval to appear in the DBE directory. If you are looking for more information about the DBE program with the City of New Orleans, visit https://nola.gov/economic-development/supplier-diversity/.

TERMS OF USE: The information provided in this file is not to be used for unsolicited advertising, spam, or any other unauthorized use. The City of New Orleans makes no claims, promises, or guarantees regarding a certified firm’s competence or capability to perform or enter into a contract. It is the responsibility of the user of the information provided in the Directory to make his/her own determination regarding the capability, competence, and/or limitations of a certified firm, as well as the firm’s ability to do business in the State. The City makes no claims, promises, or guarantees about the accuracy, completeness, or adequacy of the contents of this web site and expressly disclaims liability for errors and omissions in the contents of this dataset.","Certified Disadvantaged Business Enterprise (DBE) Directory (https://catalog.data.gov/dataset/0e9683c7-5797-4df1-b7a7-ca36f6a97bca) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.nola.gov","[""business"",""equity"",""minority"",""socially-disadvantaged"",""supplier-diversity"",""woman""]","[""City of New Orleans"",""City of New Orleans"",""City of New Orleans"",""City of New Orleans""]","[""3251813e8fcf5fe1fdd5514883b5f516dd8d4c361198b2adf9d11684741fe2cd.text.csv"",""f5f69d4731fbc05187d404f05d22a42b13ab5548257cd1651a04d3612febd142.application.rdf+xml"",""5ba7f1dd84aa7fb3978e0da0334641f7d560888c027cf235341bf70dd3e2c26e.application.json"",""4e553ea0582bbc988cdf8c8832b967075493863526398c7af008bb609fc11c27.text.xml""]"
"0e98ea55-b629-49bd-bb93-dd6fc2d29f9f","Campaign Finance - List of Candidates Running for Office in November 2014 who have Accepted the Voluntary Expenditure Ceiling","Campaign Finance - List of Candidates Running for Office in November 2014 who have Accepted the Voluntary Expenditure Ceiling","Campaign Finance - List of Candidates Running for Office in November 2014 who have Accepted the Voluntary Expenditure Ceiling (https://catalog.data.gov/dataset/0e98ea55-b629-49bd-bb93-dd6fc2d29f9f) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""campaign"",""candidates"",""election"",""ethics"",""finance"",""november-4-2014"",""voluntary-expenditure-ceiling""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""e0d363d0452292a41626d809b198d03f588730fe65bdcf9e799dc36ffbb27371.text.csv"",""84a0d9e29e81a7af5941d6a4f941ca9568d6f1a6f5c6fec1cc619b5e84f2c380.application.rdf+xml"",""0b879933ac1c4ee51e5016ada290bd55930a93320f6c9c7943f95cbde5c2b82d.application.json"",""ae873a643f812def15b8adb1bbf02177f5c46aefb93e3102984bd305ef4f065f.text.xml""]"
"0e9fa228-ea17-433d-991d-a046dedb944a","NCHS - Pregnancy Rates, by Age for Hispanic Women: United States, 1990-2010","https://www.cdc.gov/nchs/data-visualization/natality-trends/index.htm","NCHS - Pregnancy Rates, by Age for Hispanic Women: United States, 1990-2010 (https://catalog.data.gov/dataset/0e9fa228-ea17-433d-991d-a046dedb944a) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""hispanic-women"",""nchs"",""pregnancy-rate"",""united-states""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""406e4f0184d9eea52350c62546860371cda92f40a30ea52727753a1a2f0f8236.text.csv"",""11c56c953edc15520bfce9c93f42fbc12a2301e9710c39eda2b87a531b9ddddb.application.rdf+xml"",""a0b7b236b6e7c60bc5d8d614dc4171f855adf64fc4f589d7f7b8a8d63b0ddd1e.application.json"",""ef5c5fafb841b6b306a235799ccaa93d3f15862484b35af79c4862aec034d9c7.text.xml""]"
"0eabf001-15cf-4f53-9865-38e147b65643","Pre-dawn water potential for leaves from 5 precipitation treatments","Data are pre-dawn water potential for leaves collected from plants subjected to five possible precipitation treatments: -80%, -50%, control (0), +50%, +80%. The objective is to assess water status of plants in response to precipitation manipulations.","Pre-dawn water potential for leaves from 5 precipitation treatments (https://catalog.data.gov/dataset/0eabf001-15cf-4f53-9865-38e147b65643) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","USDA NAL","[""biota"",""climatologymeteorologyatmosphere"",""environment"",""farming"",""geoscientificinformation"",""iso-metadata"",""np216""]","Department of Agriculture","439572e1006ef2f462f7ffdfdc3d636aaa622401d2fa5ea8823831ed91dc846f.text.csv"
"0ec25bf5-57cd-482a-80be-e92b162c4398","DPW Projects","The City's Department of Public Works and Sewerage and Water Board of New Orleans are working together to implement an unprecedented capital improvement program to restore the City’s damaged infrastructure. Using a combination of local and Federal funds, the two-billion dollar program will be the most comprehensive that our region has seen in a generation. Work will include more than 200 individual projects and consist of repairing all or portions of about 400 miles of roadway. For more information please visit http://roadwork.nola.gov/.","DPW Projects (https://catalog.data.gov/dataset/0ec25bf5-57cd-482a-80be-e92b162c4398) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.nola.gov","[""construction"",""dpw"",""pavement"",""roads"",""roadwork""]","[""City of New Orleans"",""City of New Orleans""]","[""baeffcb39c822ec7ae13a91975bcde9bf83875c6425d4079d65e1c36c89150f3.application.json"",""95d10ef47652f85fa51c4ccecd8f7287d761db8fb290315775efa6cb78ba3e6c.text.csv""]"
